gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4875636802	ba745fec-6b40-4edd-b035-5a27a1232760	04080188.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	40	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-04-08	8	4	2023	2434982	2434982	MACHINE_OBSERVATION				04080188.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.470Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636798	ba745fec-6b40-4edd-b035-5a27a1232760	6080741.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74121	-83.40298							2018-06-08	8	6	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.470Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636792	ba745fec-6b40-4edd-b035-5a27a1232760	05170163.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-05-17	17	5	2019	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.461Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636787	ba745fec-6b40-4edd-b035-5a27a1232760	4110132.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BANEGAS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.65868	-83.51469							2018-04-11	11	4	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.466Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636766	ba745fec-6b40-4edd-b035-5a27a1232760	5280265.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	AGUA BUENA-RINCŒ		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.69628	-83.50129							2018-05-28	28	5	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.453Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636730	ba745fec-6b40-4edd-b035-5a27a1232760	04100051.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	Estacizxperimental Forestal Horizontes		PRESENT	3	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.726964	-85.5949							2021-04-10	10	4	2021	2435099	2435099	MACHINE_OBSERVATION				04100051.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.443Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636724	ba745fec-6b40-4edd-b035-5a27a1232760	5270153.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2018-05-27	27	5	2018	2434982	2434982	MACHINE_OBSERVATION				5270153.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.441Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636721	ba745fec-6b40-4edd-b035-5a27a1232760	3220233.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BANEGAS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.65868	-83.51469							2018-03-22	22	3	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.442Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636580	ba745fec-6b40-4edd-b035-5a27a1232760	04130209.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.72969	-85.58463							2022-04-13	13	4	2022	5219426	5219426	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.404Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636561	ba745fec-6b40-4edd-b035-5a27a1232760	04020126.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-04-02	2	4	2019	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:39.402Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636529	ba745fec-6b40-4edd-b035-5a27a1232760	04230050.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67738	-83.58411							2019-04-23	23	4	2019	2434982	2434982	MACHINE_OBSERVATION				04230050.MP4	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:39.392Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636510	ba745fec-6b40-4edd-b035-5a27a1232760	05020355.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-05-02	2	5	2023	2434982	2434982	MACHINE_OBSERVATION				05020355.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.388Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636468	ba745fec-6b40-4edd-b035-5a27a1232760	3250043.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	AGUA BUENA-RINCŒ		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.69628	-83.50129							2018-03-25	25	3	2018	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.376Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636458	ba745fec-6b40-4edd-b035-5a27a1232760	04170220.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-04-17	17	4	2019	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:39.373Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636431	ba745fec-6b40-4edd-b035-5a27a1232760	06100559.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-06-10	10	6	2019	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.367Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636378	ba745fec-6b40-4edd-b035-5a27a1232760	3030069.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BANEGAS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.65868	-83.51469							2018-03-03	3	3	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.355Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636321	ba745fec-6b40-4edd-b035-5a27a1232760	4150219.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74121	-83.40298							2018-04-15	15	4	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.341Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636300	ba745fec-6b40-4edd-b035-5a27a1232760	06070481.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-06-07	7	6	2019	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.337Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636291	ba745fec-6b40-4edd-b035-5a27a1232760	04190686.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BAJO SAN JUAN		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.73739	-83.52418							2021-04-19	19	4	2021	2434982	2434982	MACHINE_OBSERVATION				04190686.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.334Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636265	ba745fec-6b40-4edd-b035-5a27a1232760	""" 04210827.MP4/DDC/fonafifo"""	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.750751	-85.581042							2020-04-21	21	4	2020	2434982	2434982	MACHINE_OBSERVATION				""" 04210827.MP4"""	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.329Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636108	ba745fec-6b40-4edd-b035-5a27a1232760	03100024.MP4/DDC/fonafifo_3683	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	RINCON		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.70544	-83.49377							2022-03-10	10	3	2022	2435099	2435099	MACHINE_OBSERVATION				03100024.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.294Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636031	ba745fec-6b40-4edd-b035-5a27a1232760	05310660.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.738537	-85.572084							2022-05-31	31	5	2022	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.244Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635967	ba745fec-6b40-4edd-b035-5a27a1232760	VIDO0052.MP4/DDC/fonafifo_378	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BANEGAS		PRESENT	2	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.65442	-83.51363							2017-05-21	21	5	2017	2434982	2434982	MACHINE_OBSERVATION				VIDO0052.MP4	Ricardo Bedoya/Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.225Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635959	ba745fec-6b40-4edd-b035-5a27a1232760	05060474.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-05-06	6	5	2023	2434982	2434982	MACHINE_OBSERVATION				05060474.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.224Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635943	ba745fec-6b40-4edd-b035-5a27a1232760	02150024.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-02-15	15	2	2019	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.219Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635865	ba745fec-6b40-4edd-b035-5a27a1232760	03100088.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.73542	-85.57655							2023-03-10	10	3	2023	2434982	2434982	MACHINE_OBSERVATION				03100088.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.197Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635726	ba745fec-6b40-4edd-b035-5a27a1232760	05180096.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BANEGAS		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.65622	-83.51482							2019-05-18	18	5	2019	2434982	2434982	MACHINE_OBSERVATION				05180096.MP4	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.154Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635694	ba745fec-6b40-4edd-b035-5a27a1232760	04020075.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-04-01	1	4	2019	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:39.143Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635668	ba745fec-6b40-4edd-b035-5a27a1232760	4080405.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74323	-83.40638							2017-04-08	8	4	2017	2434982	2434982	MACHINE_OBSERVATION				4080405.MP4	Ricardo Bedoya/Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.142Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635610	ba745fec-6b40-4edd-b035-5a27a1232760	VIDO0146.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	AGUA BUENA-RINCŒ		PRESENT	2	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.69628	-83.50128							2017-04-28	28	4	2017	2435099	2435099	MACHINE_OBSERVATION				VIDO0146.MP4	Ricardo Bedoya/Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.121Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635562	ba745fec-6b40-4edd-b035-5a27a1232760	04260201.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-04-26	26	4	2019	5219426	5219426	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.109Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635494	ba745fec-6b40-4edd-b035-5a27a1232760	2080023.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Puma yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Puma yagouaroundi		CR	MOGOS		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74223	-83.39592							2017-02-08	8	2	2017	2435146	2435146	MACHINE_OBSERVATION				2080023.MP4	Ricardo Bedoya/Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.086Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635437	ba745fec-6b40-4edd-b035-5a27a1232760	05120541.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-05-12	12	5	2023	2434982	2434982	MACHINE_OBSERVATION				05120541.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.073Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635416	ba745fec-6b40-4edd-b035-5a27a1232760	03100189.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus			GENUS	Leopardus Gray, 1842	Leopardus sp		CR	Estacizxperimental Forestal Horizontes		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.747174	-85.58641							2020-03-10	10	3	2020	2434918		MACHINE_OBSERVATION				03100189.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.065Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635400	ba745fec-6b40-4edd-b035-5a27a1232760	04070024.MP4/DDC/fonafifo_2293	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67738	-83.58411							2019-04-07	7	4	2019	2434982	2434982	MACHINE_OBSERVATION				04070024.MP4	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:39.062Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635399	ba745fec-6b40-4edd-b035-5a27a1232760	04300402.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.738537	-85.572084							2022-04-30	30	4	2022	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.060Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635312	ba745fec-6b40-4edd-b035-5a27a1232760	03130333.MP4/DDC/fonafifo_3516	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.6847	-83.57422							2021-03-13	13	3	2021	2434982	2434982	MACHINE_OBSERVATION				03130333.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.035Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635287	ba745fec-6b40-4edd-b035-5a27a1232760	3040055.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	AGUA BUENA-RINCŒ		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.69628	-83.50129							2018-03-04	4	3	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.030Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875635246	ba745fec-6b40-4edd-b035-5a27a1232760	04180299.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-04-18	18	4	2023	2434982	2434982	MACHINE_OBSERVATION				04180299.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.021Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
